Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
6/15/1979,97.29,71.05,188.49,76.84,74.02,120,18.46,#N/A,97.29,#N/A,86.1,7.49,99.34,52.78,#N/A,#N/A,38.31,71.05,#N/A,97.29,13.86,#N/A,74.02,53.59
6/18/1979,96.59,70.51,189.6,76.31,74.21,121.07,18.5,#N/A,96.59,#N/A,88.05,7.65,101.62,54.03,#N/A,#N/A,38.41,70.51,#N/A,96.59,13.94,#N/A,74.21,53.78
6/19/1979,97.39,70.58,188.03,76.31,74.33,118.83,18.31,#N/A,97.39,#N/A,87.08,7.56,100.5,53.44,#N/A,#N/A,37.99,70.58,#N/A,97.39,13.78,#N/A,74.33,53.19
6/20/1979,97.76,70.64,189.21,76.25,74.53,118.85,18.32,#N/A,97.76,#N/A,87.16,7.57,100.59,53.48,#N/A,#N/A,38.02,70.64,#N/A,97.76,13.95,#N/A,74.53,53.6
6/21/1979,98.09,70.77,189.23,76.26,74.6,117.88,18.26,#N/A,98.09,#N/A,86.84,7.54,100.23,53.29,#N/A,#N/A,37.89,70.77,#N/A,98.09,14,#N/A,74.6,53.71
6/22/1979,98.49,70.87,187.34,76.52,74.94,117.97,18.6,#N/A,98.49,#N/A,87.19,7.57,100.62,53.5,#N/A,#N/A,38.03,70.87,#N/A,98.49,14.07,#N/A,74.94,53.9
6/25/1979,98.63,70.54,187.53,76.01,75.29,118.34,18.61,#N/A,98.63,#N/A,88.86,7.58,103.22,54.44,#N/A,#N/A,38.07,70.54,#N/A,98.63,14.2,#N/A,75.29,54.12
6/26/1979,97.79,70.28,187.23,75.61,74.32,118.55,18.5,#N/A,97.79,#N/A,88.34,7.53,102.61,54.12,#N/A,#N/A,37.85,70.28,#N/A,97.79,14.04,#N/A,74.32,53.51
6/27/1979,97.92,70.22,187.19,75.56,73.96,117.87,18.41,#N/A,97.92,#N/A,87.89,7.5,102.09,53.84,#N/A,#N/A,37.66,70.22,#N/A,97.92,14.05,#N/A,73.96,53.53
6/28/1979,95.87,68.71,187.66,73.54,74.2,117.78,18.32,#N/A,95.87,#N/A,87.46,7.46,101.59,53.58,#N/A,#N/A,37.47,68.71,#N/A,95.87,14.06,#N/A,74.2,53.43
6/29/1979,96.42,68.97,185.32,73.59,72.97,115.79,17.91,#N/A,96.42,#N/A,85.5,7.29,99.31,52.38,#N/A,#N/A,38.45,68.97,#N/A,96.42,13.72,#N/A,72.97,52.32
7/2/1979,98.16,70.29,189.66,74.62,74.62,118.25,18.42,#N/A,98.16,#N/A,87.43,7.72,101.37,54.23,#N/A,#N/A,39.1,70.29,#N/A,98.16,14.11,#N/A,74.62,53.73
7/3/1979,97.76,69.95,189.63,73.83,74.28,118.19,18.07,#N/A,97.76,#N/A,86.74,7.66,100.56,53.8,#N/A,#N/A,38.79,69.95,#N/A,97.76,13.98,#N/A,74.28,53.5
7/4/1979,98.51,70.23,189.2,73.64,74.47,118.35,17.98,#N/A,98.51,#N/A,86.32,7.62,100.07,53.54,#N/A,#N/A,38.6,70.23,#N/A,98.51,14.17,#N/A,74.47,53.75
7/5/1979,100.16,71.27,191.58,74.73,75.53,119.69,18.16,#N/A,100.16,#N/A,87.18,7.7,101.07,54.07,#N/A,#N/A,38.99,71.27,#N/A,100.16,14.43,#N/A,75.53,54.39
7/6/1979,100.85,72,194.54,75.57,76.08,122,18.46,#N/A,100.85,#N/A,88.62,7.83,102.74,54.96,#N/A,#N/A,39.63,72,#N/A,100.85,14.51,#N/A,76.08,55.08
7/9/1979,100.02,71.62,194.66,75.57,75.92,122.36,19.04,#N/A,100.02,#N/A,90.58,7.93,104.73,56.15,#N/A,#N/A,39.97,71.62,#N/A,100.02,14.52,#N/A,75.92,55.03
7/10/1979,100.94,72.06,194.4,75.56,76.02,122.01,18.86,#N/A,100.94,#N/A,89.72,7.85,103.73,55.61,#N/A,#N/A,39.58,72.06,#N/A,100.94,14.46,#N/A,76.02,54.89
7/11/1979,100.87,71.73,194.67,75.17,76.22,121.76,18.81,#N/A,100.87,#N/A,89.47,7.83,103.44,55.45,#N/A,#N/A,39.47,71.73,#N/A,100.87,14.52,#N/A,76.22,55.11
7/12/1979,101.03,71.87,194.57,75.46,76.21,121.74,18.86,#N/A,101.03,#N/A,89.7,7.85,103.71,55.6,#N/A,#N/A,39.58,71.87,#N/A,101.03,14.53,#N/A,76.21,55.14
7/13/1979,99.88,71.05,193.23,74.55,75.83,120.54,18.71,#N/A,99.88,#N/A,88.99,7.79,102.89,55.16,#N/A,#N/A,39.26,71.05,#N/A,99.88,14.35,#N/A,75.83,54.46
7/16/1979,101.74,72.17,194.58,75.5,76.4,121.33,18.78,#N/A,101.74,#N/A,90.18,7.96,104.14,55.93,#N/A,#N/A,39.42,72.17,#N/A,101.74,14.53,#N/A,76.4,55.03
7/17/1979,102.95,72.69,197.57,75.43,77.76,122.54,18.87,#N/A,102.95,#N/A,90.58,7.99,104.61,56.18,#N/A,#N/A,39.59,72.69,#N/A,102.95,14.73,#N/A,77.76,56.02
7/18/1979,104.99,73.91,199.9,76.7,79.98,125.28,19.28,#N/A,104.99,#N/A,92.55,8.17,106.88,57.4,#N/A,#N/A,40.45,73.91,#N/A,104.99,15.17,#N/A,79.98,57.32
7/19/1979,103.94,73.23,199.47,75.39,79.06,124.1,19.17,#N/A,103.94,#N/A,90.76,8.01,104.82,56.29,#N/A,#N/A,39.67,73.23,#N/A,103.94,14.87,#N/A,79.06,56.59
7/20/1979,103.8,73.65,199.84,75.98,78.61,124.25,19.24,#N/A,103.8,#N/A,91.11,8.04,105.23,56.51,#N/A,#N/A,39.82,73.65,#N/A,103.8,14.89,#N/A,78.61,56.48
7/23/1979,105.94,74.77,201.75,76.59,79.82,125.31,19.34,#N/A,105.94,#N/A,94.09,8.29,108.69,58.03,#N/A,#N/A,40,74.77,#N/A,105.94,15.01,#N/A,79.82,57.12
7/24/1979,106.06,74.78,202.43,75.9,80.76,126.73,19.32,#N/A,106.06,#N/A,94.03,8.29,108.62,57.99,#N/A,#N/A,39.98,74.78,#N/A,106.06,15.18,#N/A,80.76,57.49
7/25/1979,105.4,74.54,200.82,75.54,79.87,125.8,19.12,#N/A,105.4,#N/A,93.1,8.2,107.55,57.41,#N/A,#N/A,39.58,74.54,#N/A,105.4,14.99,#N/A,79.87,56.89
7/26/1979,106.05,75.04,200.53,75.74,80.14,126.03,19.06,#N/A,106.05,#N/A,92.78,8.17,107.18,57.22,#N/A,#N/A,39.44,75.04,#N/A,106.05,15.01,#N/A,80.14,56.9
7/27/1979,106.25,75.3,202.63,76.46,80.86,127.15,19.36,#N/A,106.25,#N/A,94.22,8.3,108.84,58.11,#N/A,#N/A,40.06,75.3,#N/A,106.25,15.16,#N/A,80.86,57.53
7/30/1979,104.73,74.4,203.8,75.32,80.43,127.82,19.29,#N/A,104.73,#N/A,95.01,8.32,109.61,58.92,#N/A,#N/A,39.93,74.4,#N/A,104.73,15.11,#N/A,80.43,57.41
7/31/1979,103.01,73.31,197.06,76.24,78.08,124.12,19.25,#N/A,103.01,#N/A,94.79,8.3,109.36,58.79,#N/A,#N/A,41.91,73.31,#N/A,103.01,14.7,#N/A,78.08,56.01
8/1/1979,100.8,71.67,193.81,73.86,77.13,122.11,18.79,#N/A,100.8,#N/A,92.52,8.1,106.73,57.38,#N/A,#N/A,40.91,71.67,#N/A,100.8,14.35,#N/A,77.13,54.91
8/2/1979,101.29,71.94,195.39,74.3,77.93,122.88,18.93,#N/A,101.29,#N/A,93.22,8.16,107.55,57.82,#N/A,#N/A,41.22,71.94,#N/A,101.29,14.5,#N/A,77.93,55.15
8/3/1979,99.55,70.82,192.75,72.98,76.61,121.16,18.63,#N/A,99.55,#N/A,91.73,8.03,105.83,56.89,#N/A,#N/A,40.56,70.82,#N/A,99.55,14.43,#N/A,76.61,54.42
8/6/1979,98.23,69.8,191.3,72.99,76.28,120.3,18.79,#N/A,98.23,#N/A,92.5,8.1,104.29,57.37,#N/A,#N/A,40.9,69.8,#N/A,98.23,14.42,#N/A,76.28,54.34
8/7/1979,99.06,70.46,188.32,74.31,74.93,118.57,18.66,#N/A,99.06,#N/A,91.91,8.04,103.62,57,#N/A,#N/A,40.64,70.46,#N/A,99.06,14.05,#N/A,74.93,53.21
8/8/1979,100.42,71.39,191.4,75.41,76,120.48,18.99,#N/A,100.42,#N/A,93.51,8.18,105.43,58,#N/A,#N/A,41.35,71.39,#N/A,100.42,14.22,#N/A,76,54.2
8/9/1979,103.23,73.18,194.9,76.83,77.68,122.31,19.19,#N/A,103.23,#N/A,94.48,8.27,106.52,58.6,#N/A,#N/A,41.78,73.18,#N/A,103.23,14.48,#N/A,77.68,54.91
8/10/1979,105.54,74.86,201.62,78.13,80.35,126.19,19.75,#N/A,105.54,#N/A,97.28,8.51,109.68,60.34,#N/A,#N/A,43.01,74.86,#N/A,105.54,14.95,#N/A,80.35,57.17
8/13/1979,103.8,73.69,202.97,77.24,80.62,127.13,19.93,#N/A,103.8,#N/A,95.37,8.31,110,59.5,#N/A,#N/A,43.39,73.69,#N/A,103.8,15.08,#N/A,80.62,57.39
8/14/1979,101.46,72.14,195.71,75.63,77.7,122.79,19.24,#N/A,101.46,#N/A,92.05,8.02,106.18,57.43,#N/A,#N/A,41.88,72.14,#N/A,101.46,14.44,#N/A,77.7,55.34
8/15/1979,104.88,74.6,200.58,78.16,79.59,126.03,19.7,#N/A,104.88,#N/A,94.29,8.21,108.76,58.83,#N/A,#N/A,42.9,74.6,#N/A,104.88,14.88,#N/A,79.59,56.66
8/16/1979,103.49,73.55,198.22,77.49,78.5,124.23,19.55,#N/A,103.49,#N/A,93.57,8.15,107.93,58.38,#N/A,#N/A,42.57,73.55,#N/A,103.49,14.73,#N/A,78.5,56.28
8/17/1979,104.43,74.25,199.95,78.34,79.02,125.37,19.73,#N/A,104.43,#N/A,94.43,8.23,108.93,58.92,#N/A,#N/A,42.97,74.25,#N/A,104.43,14.74,#N/A,79.02,56.43
8/20/1979,103.8,73.81,200.27,77.73,79.09,125.65,19.72,#N/A,103.8,#N/A,94.39,8.22,106.71,58.89,#N/A,#N/A,42.95,73.81,#N/A,103.8,14.71,#N/A,79.09,56.58
8/21/1979,104.41,74.26,200.42,78.59,78.71,125.37,19.8,#N/A,104.41,#N/A,94.76,8.25,107.12,59.12,#N/A,#N/A,43.11,74.26,#N/A,104.41,14.81,#N/A,78.71,56.52
8/22/1979,108.06,76.78,210.58,81.04,82.15,130.72,20.57,#N/A,108.06,#N/A,98.46,8.58,111.31,61.43,#N/A,#N/A,44.8,76.78,#N/A,108.06,15.4,#N/A,82.15,58.94
8/23/1979,107.73,76.52,208.89,80.58,81.57,129.74,20.39,#N/A,107.73,#N/A,97.59,8.5,110.33,60.89,#N/A,#N/A,44.41,76.52,#N/A,107.73,15.32,#N/A,81.57,58.54
8/24/1979,109.36,77.65,212.56,81.47,83.05,131.71,20.64,#N/A,109.36,#N/A,97.37,8.6,111.7,61.37,#N/A,#N/A,44.96,77.65,#N/A,109.36,15.46,#N/A,83.05,59.48
8/27/1979,109.36,77.65,212.56,81.47,83.05,131.71,20.64,#N/A,109.36,#N/A,97.37,8.6,112.37,61.37,#N/A,#N/A,44.96,77.65,#N/A,109.36,15.46,#N/A,83.05,59.48
8/28/1979,110.06,78.23,214.76,81.4,83.55,132.73,20.6,#N/A,110.06,#N/A,97.14,8.58,112.1,61.23,#N/A,#N/A,44.85,78.23,#N/A,110.06,15.6,#N/A,83.55,59.83
8/29/1979,109.52,77.8,214.61,80.86,83.31,132.1,20.42,#N/A,109.52,#N/A,96.29,8.5,111.12,60.69,#N/A,#N/A,44.46,77.8,#N/A,109.52,15.48,#N/A,83.31,59.48
8/30/1979,110.89,78.89,216.29,82.15,84.44,133.76,20.79,#N/A,110.89,#N/A,98.03,8.65,113.13,61.79,#N/A,#N/A,45.26,78.89,#N/A,110.89,15.73,#N/A,84.44,60.3
8/31/1979,109.49,77.68,215.49,80.87,83.78,133.18,20.67,#N/A,109.49,#N/A,97.47,8.61,112.48,61.44,#N/A,#N/A,44.4,77.68,#N/A,109.49,15.68,#N/A,83.78,60.02
9/3/1979,112.2,79.65,217.67,83.04,84.2,133.94,20.81,#N/A,112.2,#N/A,99.34,8.72,114.48,61.99,#N/A,#N/A,44.71,79.65,#N/A,112.2,15.77,#N/A,84.2,60.42
9/4/1979,112.93,80.11,220.71,83.92,85.59,135.76,21.21,#N/A,112.93,#N/A,101.24,8.89,116.67,63.18,#N/A,#N/A,45.56,80.11,#N/A,112.93,15.96,#N/A,85.59,61.23
9/5/1979,114.32,81.02,224.38,84.82,86.99,137.7,21.5,#N/A,114.32,#N/A,102.61,9.01,118.25,64.03,#N/A,#N/A,46.18,81.02,#N/A,114.32,16.2,#N/A,86.99,62.18
9/6/1979,116.57,82.32,231.68,86.3,89.97,141.36,22.22,#N/A,116.57,#N/A,106.05,9.31,122.22,66.18,#N/A,#N/A,47.73,82.32,#N/A,116.57,16.75,#N/A,89.97,64.33
9/7/1979,114.37,80.68,225.06,84.57,87.33,136.25,21.56,#N/A,114.37,#N/A,102.92,9.04,118.61,64.23,#N/A,#N/A,46.32,80.68,#N/A,114.37,16.28,#N/A,87.33,62.43
9/10/1979,116.85,82.34,229,86.58,88.52,138.52,21.95,#N/A,116.85,#N/A,104.63,9.19,120.75,68.19,#N/A,#N/A,47.16,82.34,#N/A,116.85,16.58,#N/A,88.52,63.52
9/11/1979,117.96,83.29,231.13,87.6,88.92,139.93,22.14,#N/A,117.96,#N/A,105.55,9.27,121.81,68.79,#N/A,#N/A,47.57,83.29,#N/A,117.96,16.67,#N/A,88.92,63.99
9/12/1979,117.13,82.67,230.8,87.69,88.57,138.98,22.22,#N/A,117.13,#N/A,105.94,9.3,122.25,69.04,#N/A,#N/A,47.74,82.67,#N/A,117.13,16.62,#N/A,88.57,63.68
9/13/1979,115.69,81.82,230.6,87.37,88.05,138.56,22.26,#N/A,115.69,#N/A,106.11,9.32,122.46,69.16,#N/A,#N/A,47.82,81.82,#N/A,115.69,16.56,#N/A,88.05,63.55
9/14/1979,120.15,84.98,237.68,92.19,90.88,142.85,22.91,#N/A,120.15,#N/A,111.35,9.78,128.49,72.57,#N/A,#N/A,50.18,84.98,#N/A,120.15,17.09,#N/A,90.88,65.93
9/17/1979,122.22,86.36,241.51,94.52,92.26,144.82,23.51,#N/A,122.22,#N/A,108.72,9.58,125.37,67.6,#N/A,#N/A,51.31,86.36,#N/A,122.22,17.09,#N/A,92.26,66.58
9/18/1979,130.56,92.21,255.93,100.85,97.86,152.93,24.86,#N/A,130.56,#N/A,114.97,10.13,132.58,71.49,#N/A,#N/A,54.26,92.21,#N/A,130.56,18.28,#N/A,97.86,70.72
9/19/1979,128.21,90.45,258.79,99.4,99.03,154.36,25.27,#N/A,128.21,#N/A,116.86,10.3,134.76,72.67,#N/A,#N/A,55.15,90.45,#N/A,128.21,18.44,#N/A,99.03,71.36
9/20/1979,132.04,92.01,254.64,101.66,99.12,150.15,25.04,#N/A,132.04,#N/A,115.83,10.21,133.57,72.03,#N/A,#N/A,54.67,92.01,#N/A,132.04,18.31,#N/A,99.12,71.05
9/21/1979,128.21,89.25,255.58,98.6,98.55,148.29,24.86,#N/A,128.21,#N/A,114.99,10.13,132.6,71.5,#N/A,#N/A,54.27,89.25,#N/A,128.21,18.38,#N/A,98.55,70.46
9/24/1979,132.18,92.12,258.83,101.95,99.54,150.44,25.27,#N/A,132.18,#N/A,117.38,10.3,135.25,73.21,#N/A,#N/A,55.01,92.12,#N/A,132.18,18.45,#N/A,99.54,71.19
9/25/1979,130.89,91.26,257.96,100.89,99.34,149.72,25.12,#N/A,130.89,#N/A,116.99,10.26,134.8,72.96,#N/A,#N/A,54.83,91.26,#N/A,130.89,18.4,#N/A,99.34,71.25
9/26/1979,129.86,90.35,251.17,98.73,97.81,148.3,24.43,#N/A,129.86,#N/A,113.79,9.98,131.11,70.97,#N/A,#N/A,53.33,90.35,#N/A,129.86,18.04,#N/A,97.81,69.73
9/27/1979,137.42,94.94,265.79,103.78,101.55,152.05,25.28,#N/A,137.42,#N/A,117.72,10.33,135.65,73.42,#N/A,#N/A,55.18,94.94,#N/A,137.42,18.79,#N/A,101.55,72.96
9/28/1979,138.03,95.16,274.42,104.27,104.22,155.95,26.08,#N/A,138.03,#N/A,121.05,10.62,139.49,75.5,#N/A,#N/A,55.4,95.16,#N/A,138.03,19.32,#N/A,104.22,74.95
10/1/1979,144.11,99.26,277.14,109.31,104.9,156.42,26.33,#N/A,144.11,#N/A,123.16,10.91,142.32,77.59,#N/A,#N/A,55.98,99.26,#N/A,144.11,19.46,#N/A,104.9,75.35
10/2/1979,148.02,102.68,303.35,112.4,114.69,172.81,28.86,#N/A,148.02,#N/A,134.87,11.95,155.85,84.97,#N/A,#N/A,61.3,102.68,#N/A,148.02,21.38,#N/A,114.69,82.77
10/3/1979,139.68,97.1,289.29,106.43,110,167.64,27.74,#N/A,139.68,#N/A,129.61,11.48,149.77,81.65,#N/A,#N/A,58.91,97.1,#N/A,139.68,20.48,#N/A,110,79.27
10/4/1979,133.43,92.93,271.37,101.48,103.95,158.31,26.1,#N/A,133.43,#N/A,121.95,10.81,140.92,76.83,#N/A,#N/A,55.43,92.93,#N/A,133.43,19.23,#N/A,103.95,74.63
10/5/1979,133.77,93.24,253.75,102.03,96.95,146.82,24.38,#N/A,133.77,#N/A,113.92,10.09,131.64,71.77,#N/A,#N/A,51.78,93.24,#N/A,133.77,17.98,#N/A,96.95,69.6
10/8/1979,129.26,91.42,261.98,100.42,99.32,154.19,25.33,#N/A,129.26,#N/A,117.65,10.29,135.96,73.29,#N/A,#N/A,54.06,91.42,#N/A,129.26,18.48,#N/A,99.32,71.68
10/9/1979,134.05,95.08,262.38,103.47,99.86,154.97,25.2,#N/A,134.05,#N/A,116.98,10.23,135.18,72.87,#N/A,#N/A,53.75,95.08,#N/A,134.05,18.3,#N/A,99.86,71.48
10/10/1979,143.5,100.97,284.33,110.03,108.58,166.73,27.17,#N/A,143.5,#N/A,126.12,11.03,145.75,78.57,#N/A,#N/A,57.96,100.97,#N/A,143.5,19.95,#N/A,108.58,77.57
10/11/1979,139.51,98.36,278.93,107.24,106.29,163.74,26.63,#N/A,139.51,#N/A,123.6,10.81,142.83,77,#N/A,#N/A,56.8,98.36,#N/A,139.51,19.56,#N/A,106.29,76.17
10/12/1979,137.25,96.87,271.75,105.72,102.93,159.15,25.86,#N/A,137.25,#N/A,120.04,10.5,138.73,74.78,#N/A,#N/A,55.16,96.87,#N/A,137.25,18.97,#N/A,102.93,74.01
10/15/1979,139.99,99.04,283.47,107.98,106.52,165.31,26.89,#N/A,139.99,#N/A,124.85,10.94,143.86,77.9,#N/A,#N/A,57.14,99.04,#N/A,139.99,19.6,#N/A,106.52,76.63
10/16/1979,136.99,97.1,284.86,105.86,105.87,164.98,26.67,#N/A,136.99,#N/A,124.34,10.9,143.27,77.58,#N/A,#N/A,56.9,97.1,#N/A,136.99,19.49,#N/A,105.87,76.41
10/17/1979,134.12,95.2,278.83,104.03,102.73,161.32,25.95,#N/A,134.12,#N/A,120.98,10.61,139.4,75.49,#N/A,#N/A,55.36,95.2,#N/A,134.12,18.92,#N/A,102.73,74.31
10/18/1979,132.21,93.6,273.33,102.19,101.93,158.37,25.57,#N/A,132.21,#N/A,119.18,10.45,137.33,74.37,#N/A,#N/A,54.54,93.6,#N/A,132.21,18.63,#N/A,101.93,73.21
10/19/1979,136.55,96.67,276.14,105.43,103.78,161.53,25.99,#N/A,136.55,#N/A,121.13,10.62,139.58,75.58,#N/A,#N/A,55.44,96.67,#N/A,136.55,18.95,#N/A,103.78,74.43
10/22/1979,136.21,96.64,284.66,105.43,105.74,166.64,26.7,#N/A,136.21,#N/A,123.57,10.83,142.21,77.1,#N/A,#N/A,56.55,96.64,#N/A,136.21,19.34,#N/A,105.74,75.92
10/23/1979,133.77,95.25,281.39,105.33,103.97,164.27,26.41,#N/A,133.77,#N/A,123.19,10.8,141.78,76.87,#N/A,#N/A,56.38,95.25,#N/A,133.77,19.2,#N/A,103.97,74.73
10/24/1979,137.25,97.51,280.97,108.17,104.07,163.28,26.25,#N/A,137.25,#N/A,123.75,10.85,142.42,77.22,#N/A,#N/A,56.63,97.51,#N/A,137.25,18.97,#N/A,104.07,74.88
10/25/1979,136.14,96.62,282.01,107.2,104.28,164.04,26.37,#N/A,136.14,#N/A,124.34,10.9,143.09,77.58,#N/A,#N/A,56.9,96.62,#N/A,136.14,19.11,#N/A,104.28,75.47
10/26/1979,130.3,92.64,270.6,103.01,100.15,158.34,25.38,#N/A,130.3,#N/A,119.67,10.49,137.72,74.67,#N/A,#N/A,54.76,92.64,#N/A,130.3,18.37,#N/A,100.15,72.39
10/29/1979,129.95,92.64,272.16,103.16,100.2,159.33,25.43,#N/A,129.95,#N/A,117.51,10.23,134.55,72.94,#N/A,#N/A,54.91,92.64,#N/A,129.95,18.44,#N/A,100.2,72.45
10/30/1979,131.2,93.49,275.76,105.53,100.52,159.34,25.62,#N/A,131.2,#N/A,119.55,10.41,136.88,74.21,#N/A,#N/A,55.87,93.49,#N/A,131.2,18.49,#N/A,100.52,72.95
10/31/1979,132.73,94.44,278.04,106.38,101.64,159.63,25.69,#N/A,132.73,#N/A,120.29,10.47,137.73,74.67,#N/A,#N/A,53.1,94.44,#N/A,132.73,18.63,#N/A,101.64,73.93
11/1/1979,131.51,93.47,278.29,105.61,101.63,158.66,25.74,#N/A,131.51,#N/A,120.52,10.49,138,74.81,#N/A,#N/A,53.21,93.47,#N/A,131.51,18.65,#N/A,101.63,74.01
11/2/1979,129.53,91.76,269.38,104.29,100.14,154.11,25.36,#N/A,129.53,#N/A,118.71,10.33,135.92,73.69,#N/A,#N/A,52.41,91.76,#N/A,129.53,18.24,#N/A,100.14,72.19
11/5/1979,132.38,93.64,275.9,106.46,101.4,157.26,25.65,#N/A,132.38,#N/A,117.45,10.32,134.12,73.1,#N/A,#N/A,53.05,93.64,#N/A,132.38,18.43,#N/A,101.4,73.32
11/6/1979,133.53,94.83,281.22,107.15,102.58,160.28,26.1,#N/A,133.53,#N/A,118.75,10.44,135.6,73.9,#N/A,#N/A,53.63,94.83,#N/A,133.53,18.76,#N/A,102.58,74.48
11/7/1979,137.25,96.98,290.49,108.43,105,162.19,26.33,#N/A,137.25,#N/A,119.81,10.53,136.82,74.57,#N/A,#N/A,54.11,96.98,#N/A,137.25,19.05,#N/A,105,76.31
11/8/1979,135.34,96.02,292.26,108,105.31,163.7,26.58,#N/A,135.34,#N/A,121.02,10.64,138.2,75.32,#N/A,#N/A,54.66,96.02,#N/A,135.34,19.31,#N/A,105.31,76.83
11/9/1979,135.34,95.97,292.36,107.64,104.86,163.05,26.33,#N/A,135.34,#N/A,119.75,10.53,136.75,74.53,#N/A,#N/A,54.09,95.97,#N/A,135.34,19.03,#N/A,104.86,76.03
11/12/1979,136.64,97.1,299.27,107.72,105.66,165.7,26.3,#N/A,136.64,#N/A,122.3,10.73,139.52,76.32,#N/A,#N/A,54.07,97.1,#N/A,136.64,19.2,#N/A,105.66,76.82
11/13/1979,134.54,95.5,294.69,106.09,103.89,162.82,26,#N/A,134.54,#N/A,120.77,10.6,137.78,75.37,#N/A,#N/A,53.39,95.5,#N/A,134.54,18.99,#N/A,103.89,75.56
11/14/1979,135.51,95.71,291.85,106.68,104.04,162.35,25.74,#N/A,135.51,#N/A,120.94,10.62,137.97,75.48,#N/A,#N/A,53.47,95.71,#N/A,135.51,19,#N/A,104.04,75.66
11/15/1979,134.12,94.74,294.58,104.11,103.77,162.35,25.35,#N/A,134.12,#N/A,118.73,10.42,135.45,74.09,#N/A,#N/A,52.49,94.74,#N/A,134.12,19,#N/A,103.77,75.71
11/16/1979,135.63,95.54,293.52,104.52,103.36,161.08,25.12,#N/A,135.63,#N/A,117.63,10.33,134.2,73.41,#N/A,#N/A,52,95.54,#N/A,135.63,18.86,#N/A,103.36,75.52
11/19/1979,135.46,94.87,294.55,103.29,104.01,161.76,25.65,#N/A,135.46,#N/A,121.53,10.66,138.82,74.44,#N/A,#N/A,51.9,94.87,#N/A,135.46,19.18,#N/A,104.01,75.94
11/20/1979,134.73,94.45,295.14,103.4,103.52,161.82,25.76,#N/A,134.73,#N/A,122,10.7,139.36,74.72,#N/A,#N/A,52.1,94.45,#N/A,134.73,19.11,#N/A,103.52,75.73
11/21/1979,137.65,96.15,303.32,105.34,105.33,164.72,26.2,#N/A,137.65,#N/A,124.1,10.89,141.76,76.01,#N/A,#N/A,52.99,96.15,#N/A,137.65,19.42,#N/A,105.33,77.49
11/22/1979,136.61,95.59,302.58,104.52,105.11,165.2,26.08,#N/A,136.61,#N/A,123.51,10.84,141.09,75.65,#N/A,#N/A,52.74,95.59,#N/A,136.61,19.33,#N/A,105.11,76.95
11/23/1979,136.21,95.38,299.23,104.79,103.77,162.92,25.9,#N/A,136.21,#N/A,122.65,10.76,140.11,75.13,#N/A,#N/A,52.38,95.38,#N/A,136.21,19.08,#N/A,103.77,76.15
11/26/1979,137.33,95.87,303.76,105.69,104.18,164.28,25.94,#N/A,137.33,#N/A,123.59,10.84,138.95,75.7,#N/A,#N/A,52.78,95.87,#N/A,137.33,19.21,#N/A,104.18,76.69
11/27/1979,136.81,95.45,302.41,105.34,104.26,164.26,25.99,#N/A,136.81,#N/A,123.84,10.87,139.22,75.85,#N/A,#N/A,52.88,95.45,#N/A,136.81,19.28,#N/A,104.26,76.94
11/28/1979,142.88,99.61,310.68,109.25,107.46,167.74,26.58,#N/A,142.88,#N/A,126.64,11.11,142.37,77.57,#N/A,#N/A,54.08,99.61,#N/A,142.88,19.75,#N/A,107.46,78.7
11/29/1979,143.05,99.47,315.13,109.03,108.8,168.65,26.87,#N/A,143.05,#N/A,128.04,11.23,143.95,78.43,#N/A,#N/A,54.68,99.47,#N/A,143.05,20.13,#N/A,108.8,79.99
11/30/1979,144.42,99.91,320.77,109.25,110.42,168.79,27.07,#N/A,144.42,#N/A,128.97,11.32,144.99,78.99,#N/A,#N/A,58.24,99.91,#N/A,144.42,20.42,#N/A,110.42,81.28
12/3/1979,148.97,102.07,328.26,112,112.92,169.41,27.74,#N/A,148.97,#N/A,132.93,11.71,151.86,82.95,#N/A,#N/A,59.38,102.07,#N/A,148.97,20.94,#N/A,112.92,83.2
12/4/1979,149.83,103.41,331.78,113.57,114.41,175.22,28.78,#N/A,149.83,#N/A,136.21,12,155.61,85,#N/A,#N/A,60.85,103.41,#N/A,149.83,21.25,#N/A,114.41,84.48
12/5/1979,148.16,103.07,323.09,113.13,112.6,173.84,28.4,#N/A,148.16,#N/A,134.75,11.87,153.94,84.09,#N/A,#N/A,60.2,103.07,#N/A,148.16,20.86,#N/A,112.6,83.13
12/6/1979,150.71,104.63,325.59,114.45,114.71,176.34,28.72,#N/A,150.71,#N/A,136.31,12,155.71,85.05,#N/A,#N/A,60.89,104.63,#N/A,150.71,21.21,#N/A,114.71,84.17
12/7/1979,149.55,104.42,317.48,114.82,112.99,175.45,28.72,#N/A,149.55,#N/A,136.1,11.99,155.48,84.93,#N/A,#N/A,60.8,104.42,#N/A,149.55,20.97,#N/A,112.99,83.06
12/10/1979,149.81,104.5,309.16,114.97,113.61,176.02,28.79,#N/A,149.81,#N/A,134.89,11.77,154.14,83.95,#N/A,#N/A,61.08,104.5,#N/A,149.81,21.1,#N/A,113.61,83.11
